Open,High,Low,Close,Volume,TLT R
116.86,117.25,116.53,117.24,6119489,0.009645195
117.3,117.5,116.77,117.33,6323721,0.000767656
116.77,117.78,116.67,117.22,5839792,-0.000937527
116.87,117.91,116.78,117.36,5093190,0.001194335
118.3,118.77,118.18,118.36,7742886,0.008520791
118.12,118.45,117.68,117.76,5826335,-0.00506928
117.52,118.42,117.49,118.39,6113747,0.005349864
118.07,118.14,117.75,117.91,5437907,-0.004054396
118.31,119.29,118.25,118.97,9527382,0.008989908
119.59,120.41,119.47,120.39,9367035,0.011935782
122.88,123.43,122.63,122.82,18628186,0.020184401
122.67,122.87,121.78,121.88,8020245,-0.007653477
122.03,122.24,121.38,121.58,7176656,-0.002461437
120.59,120.66,119.9,119.91,10765547,-0.013735812
120.17,120.49,119.89,120.14,7502145,0.001918105
121.33,121.94,120.9,121.93,9254725,0.014899284
122.13,123.03,121.87,122.99,12948302,0.008693513
121.92,122.52,121.88,121.98,6554363,-0.00821205
122.3,123.53,122.3,122.79,9020829,0.006640433
122.81,123.22,122.6,123.09,7010053,0.002443196
122.94,122.98,122.63,122.83,5474711,-0.002112276
122.84,123.29,122.67,122.92,4519327,0.00073272
123.26,123.79,122.38,122.49,8043281,-0.00349821
122.47,122.82,122.3,122.8,3673536,0.002530819
122.25,122.37,122.1,122.27,4297745,-0.004315961
123.2,123.51,123.01,123.39,4899037,0.009160056
123.58,123.73,122.76,122.94,4915923,-0.003646973
123.26,123.69,122.67,123.01,4477344,0.000569383
123.46,124.26,123.43,124.01,10724568,0.00812942
123.59,123.97,123.51,123.85,4171750,-0.001290219
122.16,122.19,120.83,120.93,11283678,-0.023576908
121.15,121.26,120.32,120.63,5121954,-0.002480774
120.19,120.5,120.05,120.16,5050718,-0.003896212
120.27,120.83,120.17,120.35,5732883,0.001581225
120.51,121.32,119.98,120.04,7526916,-0.002575821
119.76,119.79,117.85,118.75,11690509,-0.010746418
117.88,118.19,117.63,117.84,8051126,-0.007663158
118.35,118.44,116.54,116.56,9236243,-0.010862186
117.53,117.72,116.42,117.34,14608535,0.006691833
117.97,118.94,117.94,118.56,8460576,0.010397137
117.95,118.15,116.98,117.06,7435806,-0.012651822
117.63,117.67,116.79,116.92,5839704,-0.001195968
116.93,117.87,116.42,117.84,7782074,0.007868628
118.02,118.55,115.8,116.09,18361834,-0.014850645
117.15,117.24,115.77,116.64,9207043,0.004737704
116.98,117.42,116.71,116.8,5357595,0.001371742
116.09,116.27,113.82,113.84,13567727,-0.025342466
114.62,115.19,114.46,115.12,11298927,0.011243851
115.25,115.37,114.53,114.84,10011762,-0.002432245
114.97,115.02,113.17,114.45,18158704,-0.003396029
113.78,115.49,113.7,114.78,15564441,0.002883355
113.96,114.49,113.66,113.72,7504245,-0.009235058
114.29,115.32,114.13,115.29,8056963,0.013805839
114.88,116.79,114.41,115.22,8925982,-0.000607165
114.22,114.83,113.16,113.16,10459370,-0.01787884
112.7,113.12,112.38,112.62,7892554,-0.004772004
112.27,113.96,112.12,113.96,12846675,0.011898419
113,113.83,112.27,112.33,10193694,-0.014303264
113.07,114.17,112.89,114.09,12509284,0.015668121
114.1,114.66,113.82,113.82,6679558,-0.002366553
114.02,114.08,113,113.22,5982073,-0.005271481
112.85,113.69,112.72,113.28,5192646,0.000529942
113.74,113.79,111.62,112.11,17141072,-0.01032839
110.75,111.21,109.28,110.27,27901248,-0.016412452
110.15,110.41,108.37,108.4,19783702,-0.016958375
107.83,109.39,107.76,108.85,24588948,0.004151292
108.9,109.02,107.86,107.88,11082695,-0.008911346
109,109.05,108.04,108.58,13582107,0.006488691
109.54,109.97,108.95,109.69,12026600,0.010222877
109.01,110.48,108.72,110.44,12017001,0.006837451
109.73,110.5,109.43,110.41,5500732,-0.000271641
110.5,110.8,110.24,110.34,5333892,-0.000634001
110.31,110.65,110.01,110.01,3842216,-0.002990756
107.28,107.5,106.17,106.26,14513511,-0.03408781
107.07,107.56,106.95,107.29,8044167,0.009693205
107.49,107.62,107.07,107.4,4700763,0.001025259
107.39,107.39,106.3,106.56,10792107,-0.007821229
107.45,107.87,106.94,107.81,10035448,0.01173048
108.34,108.47,107.34,107.72,4730803,-0.000834802
107.8,108.32,107.7,108.29,4574779,0.005291496
108.43,108.76,108.27,108.66,3650166,0.003416751
109.19,109.36,108.66,108.86,5931913,0.001840604
108.61,108.67,107.48,107.5,9066875,-0.01249311
108.31,109.21,108.26,109.2,8523728,0.015813953
109.36,109.69,109.13,109.36,3972518,0.001465201
108.67,109,108.32,108.9,5015436,-0.004206291
107.65,107.89,106.79,107.52,8853022,-0.012672176
106.97,107.6,106.81,107.48,6443388,-0.000372024
108.04,108.28,107.64,108.14,6795438,0.006140677
107.65,107.82,107.07,107.35,6397790,-0.007305345
107.71,107.76,107.05,107.31,3635903,-0.000372613
106.06,107.92,105.85,107.7,10483288,0.00363433
106.49,106.49,105,105.36,13568578,-0.021727019
106.01,106.61,105.98,106.52,9570793,0.011009871
106.19,106.25,105.54,105.7,6611758,-0.007698085
105.53,106.01,105.34,106.01,4590636,0.002932829
106.17,106.94,106.17,106.8,7183382,0.007452127
106.98,107.6,106.79,107.09,5510944,0.002715356
106.6,107.27,106.48,107.26,3623454,0.00158745
107.61,107.63,106.47,106.53,7562770,-0.006805892
105.33,105.36,104.8,104.99,11485791,-0.014456022
104.94,105.36,104.87,105.15,6433480,0.001523955
104.1,104.63,103.69,103.73,11847509,-0.013504517
103.96,103.97,102.67,103.37,10176453,-0.003470549
102.93,103.01,102.21,102.47,9022473,-0.008706588
102.89,103.36,102.85,103.26,10050089,0.007709574
102.77,103.2,102.11,102.13,13250259,-0.01094325
102.46,103.23,102.24,103.17,8751942,0.0101831
103.01,104.39,102.74,104.29,17441180,0.010855869
104.56,104.89,104.33,104.81,5886443,0.004986096
105.29,106.25,105.04,106.13,11573243,0.012594218
105.41,105.57,104.94,105.27,7498069,-0.00810327
104.88,106.31,104.79,106.11,6672433,0.007979481
106.02,106.68,105.74,105.99,8988000,-0.001130902
104.59,104.67,103.51,104.22,12084368,-0.016699689
104.45,104.65,103.95,103.99,4579633,-0.00220687
103.47,103.6,102.53,102.54,12290993,-0.013943648
103.25,103.82,102.81,103.05,9478829,0.004973669
103.8,103.81,103.08,103.1,6875104,0.000485201
102.73,103.34,102.37,102.38,8071190,-0.006983511
102.92,103.31,102.19,103.29,8963540,0.008888455
103.85,104,103.06,103.15,6254696,-0.001355407
103.51,103.83,103.23,103.55,6107612,0.003877848
104.33,104.41,102.85,102.86,8737467,-0.006663448
103.37,103.74,102.97,103.71,8795570,0.008263659
103.63,105.55,102.98,104.99,19749126,0.012342108
105.05,105.09,104.16,104.37,11627751,-0.005905324
104.69,105.18,104.45,104.93,8423126,0.005365526
105.21,105.73,105.11,105.69,10242010,0.007242924
105.99,106.84,105.85,106.83,11447619,0.010786262
106.54,107.28,106.39,107.05,8130878,0.002059347
106.48,106.62,106.19,106.3,5117071,-0.007006072
106.29,106.82,106.25,106.56,6461748,0.002445908
106.66,106.9,106.18,106.4,8439805,-0.001501502
105.9,106.03,105.53,105.8,7593191,-0.005639098
105.93,106.48,105.76,105.96,5967420,0.001512287
105.75,106.41,105.7,105.79,6649297,-0.001604379
105.67,105.78,105.35,105.71,5547172,-0.000756215
106.2,106.36,105.98,106.14,5761236,0.004067732
105.98,106.51,105.83,106.17,5904709,0.000282646
105.87,105.94,105.3,105.32,8439196,-0.008006028
104.8,105.53,104.51,105.49,9946474,0.001614128
106.16,106.23,105.41,105.46,6501164,-0.000284387
105.39,105.64,104.33,104.61,4205714,-0.008059928
105.15,105.3,104.53,104.54,8291477,-0.000669152
104.47,105.86,104.27,105.85,14461015,0.012531089
106.52,107.12,106.29,106.81,11306167,0.009069438
107.11,107.48,106.98,107.04,9487800,0.002153356
106.91,106.92,106.46,106.7,6162621,-0.003176383
107.6,108.12,107.56,107.89,9708542,0.011152765
108.07,108.73,108.04,108.31,9165579,0.003892854
108.61,108.67,107.87,107.89,7631370,-0.003877758
108.13,108.45,108.08,108.29,4429545,0.00370748
108.01,108.38,107.91,107.92,6469344,-0.003416751
107.62,108.07,107.51,108.06,5270646,0.001297257
107.93,108.21,107.21,107.41,10200010,-0.006015177
107.91,108.01,107.14,107.64,11452117,0.002141328
106.97,107,106.14,106.19,11349769,-0.013470829
106.47,106.67,106.22,106.29,4733187,0.000941708
105.79,105.83,104.99,105.02,8754722,-0.011948443
104.94,105.14,104.69,105.07,5643041,0.0004761
105.05,106.05,104.97,105.96,7893771,0.008470543
103.97,104.11,103.39,103.41,16889902,-0.024065685
103.53,103.58,102.96,103.02,4927178,-0.003771395
103.21,103.59,103.18,103.5,4840369,0.004659289
103.87,104.04,103.74,103.88,5783944,0.003671498
104.31,105.12,104.15,104.52,8895490,0.006160955
104.66,104.74,104.31,104.73,6344845,0.002009185
104.65,105.41,104.65,105.36,5451405,0.006015468
104.95,105.14,104.41,104.56,7251137,-0.007593014
104.42,104.84,102.65,102.78,14191987,-0.017023718
102.51,103.19,102.16,102.95,8903032,0.001654018
103.49,104.13,103.48,103.91,7950686,0.009324915
103.84,104.42,103.84,104.21,3756285,0.002887114
104.49,104.93,104.48,104.6,6659203,0.003742443
104.68,104.7,103.96,104.42,6063360,-0.001720841
104.08,104.6,103.95,104.45,5084399,0.000287301
103.8,103.91,103.22,103.33,7527817,-0.010722834
103.7,103.96,103.46,103.71,5076896,0.003677538
102.75,103.05,102.38,102.72,8502926,-0.009545849
102.48,102.85,102.22,102.43,7446004,-0.002823209
102.56,102.99,102.36,102.92,7351950,0.004783755
102.9,103.23,102.83,103.16,5679779,0.002331908
103.84,103.95,103.45,103.9,7040362,0.007173323
103.55,103.77,103.02,103.1,8190914,-0.007699711
103.03,103.16,102.63,102.71,6208704,-0.003782735
103.14,103.3,102.79,103.21,6471352,0.004868075
103.58,103.69,102.73,102.83,6376381,-0.003681814
102.61,103.4,102.59,103.29,6015838,0.004473403
102.83,103.72,102.46,102.77,12974216,-0.005034369
102.86,103.01,102.45,102.67,6708383,-0.000973047
103.72,104.29,103.3,104.25,12425975,0.015389111
104.05,104.41,103.66,103.66,6378597,-0.005659472
103.23,103.35,102.8,102.83,4897009,-0.008006946
102.35,102.36,102.01,102.1,4645323,-0.007099096
102.07,102.31,101.69,101.81,4755262,-0.002840353
102.15,102.58,102.08,102.51,4491711,0.006875552
102.29,102.55,101.17,101.86,7219195,-0.006340845
101.72,102.39,101.69,102.17,8580808,0.003043393
101.81,102.45,101.76,102.17,4083831,0
102.38,103,102.37,102.6,7796228,0.004208672
102.82,102.99,102.56,102.86,4428082,0.002534113
102.45,102.69,102.1,102.58,8512987,-0.002722147
102.97,103.21,102.51,103.18,6991080,0.005849093
103.77,104.54,103.69,104.41,13197803,0.011920915
104.51,105.14,104.47,104.93,9671509,0.004980366
104.65,104.83,104.39,104.45,10343500,-0.004574478
104.04,104.51,103.93,104.34,7507464,-0.001053135
104.85,105.07,104.72,105.04,7137813,0.006708836
104.86,105.52,104.79,105.48,7590772,0.00418888
105.45,105.74,105.4,105.56,6435954,0.000758438
105.37,105.75,105.24,105.3,4646691,-0.002463054
105.88,107.09,105.88,106.79,12960976,0.014150047
107.19,107.49,106.99,107.48,11514538,0.006461279
107.22,107.6,106.7,106.73,9222620,-0.006978042
106.91,106.99,106.55,106.99,5666819,0.002436054
107.37,108.15,106.99,107.87,11718542,0.008225068
107.47,107.67,107.11,107.56,5956881,-0.00287383
108.2,108.41,107.85,108.28,14691208,0.006693938
107.79,109.34,107.61,109.32,20781789,0.009604728
108.52,108.67,107.97,108.16,9573468,-0.01061105
107.69,107.78,107.01,107.16,10312498,-0.009245562
106.97,107.02,106.52,106.7,5708710,-0.004292647
106.46,107.22,106.44,106.79,7092838,0.000843486
106.61,107.12,106.57,107.09,4370474,0.002809252
106.61,106.69,106.16,106.47,5904855,-0.005789523
106.17,106.21,105.62,105.92,6723271,-0.005165774
106.59,106.73,106.3,106.52,6874873,0.005664653
106.57,106.64,106.27,106.58,4999982,0.000563275
106.66,107.2,106.62,106.82,4855814,0.00225183
107.18,107.18,106.3,106.37,5522754,-0.004212694
106.32,106.63,105.69,106.11,5103383,-0.002444298
105.95,106.68,105.95,106.67,5250670,0.005277542
106.7,106.74,106.17,106.4,3816733,-0.002531171
106.91,107.36,106.89,107.35,6225905,0.008928571
107.31,107.92,107.24,107.92,7226557,0.005309735
108.28,108.56,108.1,108.51,5394718,0.005467013
108.28,108.74,107.78,108.57,8463065,0.000552944
108.88,109.18,108.64,109.03,11099175,0.004236898
108.35,108.35,107.36,107.39,8068066,-0.015041732
107.34,107.78,107.2,107.62,4798744,0.002141726
106.76,106.97,106.52,106.56,7418274,-0.00984947
105.64,106.17,105.6,105.89,8270425,-0.006287538
105.94,106.11,105.78,106.04,3744495,0.001416564
105.98,106.34,105.78,106.32,3815873,0.002640513
106.92,107.26,106.78,107.06,6430504,0.00696012
106.7,108.53,106.65,108.5,11815519,0.013450402
108.97,108.98,108.32,108.52,9238004,0.000184332
108.18,108.3,107.67,107.71,7382327,-0.007464062
107.68,108.15,107.6,108.1,4819536,0.003620834
107.92,107.98,106.81,107.26,11557635,-0.007770583
107.09,107.63,106.99,107.07,5224411,-0.001771397
107.41,108.32,107.37,108.23,8986860,0.010834034
108.05,109.09,107.95,109,7537423,0.007114478
108.41,108.82,108.17,108.59,5032172,-0.003761468
108.55,109.48,108.48,109.44,7147736,0.007827608
109.64,110.39,109.42,109.99,9773185,0.005025585
109.86,109.89,109.02,109.37,6027026,-0.005636876
108.74,111.07,108.34,109.1,7488392,-0.002468684
108.26,108.36,107.84,107.89,9067266,-0.011090742
107.39,107.55,107.17,107.27,6887212,-0.005746594
107.52,107.94,107.44,107.74,4937393,0.004381467
107.87,108.69,107.85,108.46,8977484,0.006682755
108.62,109.29,108.6,109.11,7562895,0.005992993
109.03,109.47,108.72,109.37,4213806,0.002382916
108.88,109.35,108.64,108.83,5771491,-0.004937369
108.92,110.22,108.9,109.84,12706388,0.009280529
110.54,110.79,110.13,110.73,10267141,0.008102695
110.48,110.7,110.3,110.44,4142596,-0.002618983
110.61,111.51,110.35,111.13,7752014,0.006247736
110.43,111.27,110.38,111.27,5523220,0.001259786
111.37,111.45,109.7,110.05,8622740,-0.010964321
110.37,110.62,109.84,109.96,4316275,-0.00081781
109.66,110.49,109.61,110.33,5748723,0.00336486
110.6,111.05,110.53,110.96,5748971,0.005710142
110.45,111.21,110.45,111.17,6337810,0.001892574
111.49,111.99,111.32,111.33,5976534,0.001439237
111.11,111.28,110.55,110.79,7606297,-0.004850445
110.17,110.73,110.04,110.64,5235169,-0.001353913
110.72,111.26,110.38,111.1,7721499,0.004157628
110.88,112.08,110.84,112.02,11558661,0.008280828
111.54,113.1,111.3,112.71,12702096,0.006159614
112.76,112.81,111.89,112.03,8042997,-0.006033183
112.11,112.7,112.04,112.48,6522638,0.004016781
112.31,112.57,111.94,112.08,8199164,-0.003556188
112.34,112.76,111.46,111.6,10878828,-0.004282655
111.53,111.81,110.98,111.24,6000569,-0.003225806
111.01,111.13,110.54,110.79,4564276,-0.004045307
111.44,111.75,111.33,111.75,5501018,0.008665042
112.63,113.23,112.56,112.96,8853212,0.01082774
113.78,114.41,113.6,113.86,12627912,0.007967422
113.61,114,113.42,113.54,5019196,-0.002810469
113.93,113.96,112.62,112.7,7403492,-0.007398274
112.6,113.48,112.59,112.95,6549776,0.002218279
112.22,112.4,111.87,112.26,8225046,-0.006108898
112.26,112.4,111.79,112.1,6495711,-0.001425263
112.52,112.91,112.45,112.7,3835231,0.005352364
112.85,113.4,112.4,113.36,6659270,0.005856256
114.1,114.84,114.09,114.76,10360973,0.012350035
114.87,115.19,114.13,114.15,10692041,-0.005315441
113.96,114.4,113.81,114.1,6519281,-0.00043802
113.04,113.68,112.55,112.96,11728400,-0.009991236
112.41,112.54,111.51,111.57,12694684,-0.012305241
111.76,111.82,111.27,111.54,7884222,-0.000268889
111.13,111.97,111.02,111.59,6915766,0.00044827
112.13,112.41,111.49,111.59,7832984,0
111.45,111.64,111.2,111.43,5167639,-0.00143382
111.04,111.27,110.83,111.02,5990158,-0.00367944
111.26,111.54,110.85,111.22,5575789,0.001801477
111.3,112.35,111,112.21,9775925,0.008901277
111.57,112.62,111.53,112.15,5413846,-0.000534712
112.21,112.63,112.1,112.43,5184901,0.002496656
112.07,112.09,111.48,111.54,6669215,-0.007916037
111.8,112.76,111.56,112.4,11256460,0.007710238
112.51,112.56,110.74,110.96,14217289,-0.012811388
110.97,111.8,110.9,111.8,7319071,0.007570296
112.08,112.18,111.41,111.45,5822220,-0.00313059
112.15,112.65,111.82,112.58,9698714,0.010139076
113.1,113.36,112.69,112.87,5699273,0.002575946
113.21,113.8,113.21,113.41,6628920,0.004784265
113.68,113.82,113.17,113.24,7216735,-0.001498986
113.56,113.8,113.09,113.52,5593063,0.002472625
112.5,112.74,112.2,112.28,8019205,-0.010923185
111.63,111.67,110.97,111.08,9383047,-0.010687567
110.38,110.86,110.34,110.68,6173946,-0.003601008
111.27,111.81,111.23,111.49,5928870,0.007318395
112.24,112.86,112.24,112.74,6353288,0.011211768
112.66,113.14,112.38,112.83,6395169,0.000798297
113.54,113.66,112.82,112.86,7196938,0.000265887
113.35,113.68,113.28,113.58,4676510,0.006379585
113.28,113.41,112.93,113.09,4743333,-0.00431414
112.83,113.47,112.5,112.86,7720027,-0.002033778
113,113.58,112.94,113.46,4615817,0.005316321
114.23,115.05,113.94,114.89,10906396,0.012603561
114.88,114.96,114.11,114.52,6678134,-0.003220472
115.01,115.63,115.01,115.09,5726280,0.004977297
115.09,115.46,114.65,115.33,5753405,0.002085325
115.51,115.63,115.17,115.18,3490746,-0.001300616
114.52,114.58,114.25,114.32,6608996,-0.007466574
115.34,115.68,115.16,115.67,7043382,0.011808957
115.59,115.9,115.12,115.51,5138315,-0.001383245
115.87,116.07,115.42,115.93,6579517,0.003636049
115.15,115.38,114.17,114.32,12260525,-0.013887691
113.53,114.58,113.47,113.98,18254147,-0.002974108
113.58,114.87,113.05,114.56,14951150,0.005088612
114.53,114.81,114.26,114.26,5183753,-0.002618715
114.07,114.8,113.68,114.63,8037302,0.003238229
115.47,115.47,114.6,114.7,7289215,0.00061066
114.84,115.77,114.57,115.77,9750472,0.009328684
115.93,116.42,115.38,115.52,9536664,-0.002159454
115.65,115.82,115.29,115.51,6669325,-8.65651E-05
115.41,115.44,114.73,114.76,8125463,-0.006492944
114.87,115.52,114.78,115.51,8210642,0.006535378
115.93,116.5,115.39,116.44,9028616,0.008051251
116.71,118.36,116.69,117.71,17606660,0.010906905
117.21,117.3,116.39,116.54,7595663,-0.009939682
117.08,117.15,115.98,116.18,5936871,-0.003089068
116.04,116.11,115.57,115.99,7277519,-0.001635393
116.07,116.76,116.02,116.64,6791654,0.005603931
116.74,117.43,116.21,117.29,10149859,0.005572702
117.45,117.78,117.21,117.73,5764713,0.003751385
117.94,117.99,117.21,117.35,5487657,-0.003227724
117.7,118.41,117.4,118.35,7266000,0.008521517
119.13,119.37,118.67,118.97,9463642,0.005238699
118.92,119.43,118.75,119.05,8513461,0.000672438
117.28,117.38,116.7,116.73,10506576,-0.01948761
116.4,117.38,116.31,117.38,6554847,0.005568406
116.62,116.88,115.93,115.95,12534367,-0.012182655
116.44,116.6,115.44,115.73,6886317,-0.00189737
116.41,116.63,115.45,115.78,9331233,0.00043204
115.49,115.89,115.45,115.69,5355366,-0.000777336
114.97,115.12,114.79,114.96,8729422,-0.006309966
115.26,115.54,114.57,114.58,9274904,-0.003305498
113.69,113.92,113.22,113.38,11115097,-0.010473032
113.85,114.07,113.36,113.55,5513040,0.001499383
113.61,113.86,113.08,113.09,9305931,-0.004051079
113.53,113.83,112.73,112.8,12917553,-0.002564329
113.18,113.48,112.85,113.16,7031549,0.003191489
113.58,114.68,113.2,114.6,13237138,0.012725345
114.66,115.04,114.44,114.74,6617434,0.00122164
114.91,115.47,114.77,115.45,6365250,0.006187903
115.29,115.55,114.64,114.81,5223623,-0.005543525
115.31,116.18,115.31,116.17,8949883,0.011845658
116.02,116.29,115.62,116,7800462,-0.001463373
117,117.17,116.66,116.93,6791793,0.008017241
116.66,117.04,116.13,116.27,7277543,-0.005644403
116.89,118.26,116.83,118.23,17194898,0.016857315
117.83,118.2,117.14,117.2,8253062,-0.008711833
117,117.77,116.83,117.7,8561520,0.004266212
117.62,118.19,117.36,117.77,4486451,0.000594732
118.31,119.43,118.18,119.36,8841306,0.013500892
119.45,119.52,118.51,119.39,9391292,0.00025134
119.27,119.67,118.78,118.87,10293812,-0.004355474
119.52,120.08,119.31,120.05,8778325,0.009926811
120.16,121.17,120.05,120.78,6452384,0.0060808
121.31,121.78,120.68,121.57,11285617,0.006540818
124.58,127.68,121.84,122.53,37408948,0.007896685
124.12,124.13,121.44,121.75,18098188,-0.006365788
121.19,121.71,120.48,121.07,8524257,-0.005585216
121.78,121.85,120.94,121.51,7742600,0.003634261
120.84,121.24,120.53,120.54,9758010,-0.007982882
120.47,120.85,120.22,120.67,9262018,0.00107848
120.04,120.18,119.06,119.6,10936825,-0.008867158
119.93,120.41,119.47,119.72,5704911,0.001003344
119.89,120.27,119.66,119.94,3392161,0.001837621
119.48,119.65,119.08,119.19,5141976,-0.006253127
118.96,119.82,118.42,119.46,9106612,0.002265291
120.32,120.46,119.51,119.56,7024366,0.0008371
119.34,119.71,118.83,119.25,6664380,-0.00259284
118.9,119.16,118.21,118.96,9726639,-0.002431866
119.42,119.91,119.08,119.33,3664808,0.003110289
118.91,119.37,118.82,119.16,4799628,-0.001424621
118.6,118.93,118.31,118.39,5901871,-0.0064619
118.72,119.75,118.68,119.75,8550548,0.011487457
119.58,119.58,118.56,118.65,4787298,-0.009185804
118.48,118.81,118.34,118.73,2416470,0.000674252
119.2,119.53,118.45,118.63,4040793,-0.000842247
